Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
06/08/2023 07:00;06/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.55;µg-m3;A;1
06/08/2023 08:00;06/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.225;µg-m3;A;1
06/08/2023 09:00;06/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.55;µg-m3;A;1
06/08/2023 10:00;06/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.4;µg-m3;A;1
06/08/2023 11:00;06/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.35;µg-m3;A;1
06/08/2023 12:00;06/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.25;µg-m3;A;1
06/08/2023 13:00;06/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.975;µg-m3;A;1
06/08/2023 14:00;06/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.9;µg-m3;A;1
06/08/2023 15:00;06/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.05;µg-m3;A;1
06/08/2023 16:00;06/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.325;µg-m3;A;1
06/08/2023 17:00;06/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.075;µg-m3;A;1
06/08/2023 18:00;06/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.425;µg-m3;A;1
06/08/2023 19:00;06/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.875;µg-m3;A;1
06/08/2023 20:00;06/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.55;µg-m3;A;1
06/08/2023 21:00;06/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.325;µg-m3;A;1
06/08/2023 22:00;06/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.475;µg-m3;A;1
06/08/2023 23:00;07/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.9;µg-m3;A;1
07/08/2023 00:00;07/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.775;µg-m3;A;1
07/08/2023 01:00;07/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.975;µg-m3;A;1
07/08/2023 02:00;07/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.45;µg-m3;A;1
07/08/2023 03:00;07/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.2;µg-m3;A;1
07/08/2023 04:00;07/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.35;µg-m3;A;1
07/08/2023 05:00;07/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3;µg-m3;A;1
07/08/2023 06:00;07/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.65;µg-m3;A;1
07/08/2023 07:00;07/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.85;µg-m3;A;1
07/08/2023 08:00;07/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.625;µg-m3;A;1
07/08/2023 09:00;07/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.35;µg-m3;A;1
07/08/2023 10:00;07/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.85;µg-m3;A;1
07/08/2023 11:00;07/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.8;µg-m3;A;1
07/08/2023 12:00;07/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.55;µg-m3;A;1
07/08/2023 13:00;07/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.55;µg-m3;A;1
07/08/2023 14:00;07/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.7;µg-m3;A;1
07/08/2023 15:00;07/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.625;µg-m3;A;1
07/08/2023 16:00;07/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.525;µg-m3;A;1
07/08/2023 17:00;07/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.2;µg-m3;A;1
07/08/2023 18:00;07/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.35;µg-m3;A;1
07/08/2023 19:00;07/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.825;µg-m3;A;1
07/08/2023 20:00;07/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.125;µg-m3;A;1
07/08/2023 21:00;07/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.75;µg-m3;A;1
07/08/2023 22:00;07/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.65;µg-m3;A;1
07/08/2023 23:00;08/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.725;µg-m3;A;1
08/08/2023 00:00;08/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.95;µg-m3;A;1
08/08/2023 01:00;08/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.05;µg-m3;A;1
08/08/2023 02:00;08/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
08/08/2023 03:00;08/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.3;µg-m3;A;1
08/08/2023 04:00;08/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.925;µg-m3;A;1
08/08/2023 05:00;08/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3;µg-m3;A;1
08/08/2023 06:00;08/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.025;µg-m3;A;1
08/08/2023 07:00;08/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.8;µg-m3;A;1
08/08/2023 08:00;08/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.075;µg-m3;A;1
08/08/2023 09:00;08/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.875;µg-m3;A;1
08/08/2023 10:00;08/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.2;µg-m3;A;1
08/08/2023 11:00;08/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.275;µg-m3;A;1
08/08/2023 12:00;08/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.15;µg-m3;A;1
08/08/2023 13:00;08/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.175;µg-m3;A;1
08/08/2023 14:00;08/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.2;µg-m3;A;1
08/08/2023 15:00;08/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.325;µg-m3;A;1
08/08/2023 16:00;08/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.525;µg-m3;A;1
08/08/2023 17:00;08/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.6;µg-m3;A;1
08/08/2023 18:00;08/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.15;µg-m3;A;1
08/08/2023 19:00;08/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.325;µg-m3;A;1
08/08/2023 20:00;08/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.375;µg-m3;A;1
08/08/2023 21:00;08/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.45;µg-m3;A;1
08/08/2023 22:00;08/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
08/08/2023 23:00;09/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.925;µg-m3;A;1
09/08/2023 00:00;09/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.025;µg-m3;A;1
09/08/2023 01:00;09/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.125;µg-m3;A;1
09/08/2023 02:00;09/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
09/08/2023 03:00;09/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.125;µg-m3;A;1
09/08/2023 04:00;09/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
09/08/2023 05:00;09/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.2;µg-m3;A;1
09/08/2023 06:00;09/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.3;µg-m3;A;1
09/08/2023 07:00;09/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.55;µg-m3;A;1
09/08/2023 08:00;09/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
09/08/2023 09:00;09/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.575;µg-m3;A;1
09/08/2023 10:00;09/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.475;µg-m3;A;1
09/08/2023 11:00;09/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.95;µg-m3;A;1
09/08/2023 12:00;09/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
09/08/2023 13:00;09/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.8;µg-m3;A;1
09/08/2023 14:00;09/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.725;µg-m3;A;1
09/08/2023 15:00;09/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.85;µg-m3;A;1
09/08/2023 16:00;09/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.65;µg-m3;A;1
09/08/2023 17:00;09/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.275;µg-m3;A;1
09/08/2023 18:00;09/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.025;µg-m3;A;1
09/08/2023 19:00;09/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.375;µg-m3;A;1
09/08/2023 20:00;09/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.725;µg-m3;A;1
09/08/2023 21:00;09/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3;µg-m3;A;1
09/08/2023 22:00;09/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.85;µg-m3;A;1
09/08/2023 23:00;10/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.725;µg-m3;A;1
10/08/2023 00:00;10/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.775;µg-m3;A;1
10/08/2023 01:00;10/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.875;µg-m3;A;1
10/08/2023 02:00;10/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.825;µg-m3;A;1
10/08/2023 03:00;10/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.875;µg-m3;A;1
10/08/2023 04:00;10/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.175;µg-m3;A;1
10/08/2023 05:00;10/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.55;µg-m3;A;1
10/08/2023 06:00;10/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.975;µg-m3;A;1
10/08/2023 07:00;10/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.775;µg-m3;A;1
10/08/2023 08:00;10/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.7;µg-m3;A;1
10/08/2023 09:00;10/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.575;µg-m3;A;1
10/08/2023 10:00;10/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.125;µg-m3;A;1
10/08/2023 11:00;10/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.75;µg-m3;A;1
10/08/2023 12:00;10/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3;µg-m3;A;1
10/08/2023 13:00;10/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.275;µg-m3;A;1
10/08/2023 14:00;10/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.9;µg-m3;A;1
10/08/2023 15:00;10/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.75;µg-m3;A;1
10/08/2023 16:00;10/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.15;µg-m3;A;1
10/08/2023 17:00;10/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.95;µg-m3;A;1
10/08/2023 18:00;10/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.175;µg-m3;A;1
10/08/2023 19:00;10/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.475;µg-m3;A;1
10/08/2023 20:00;10/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.6;µg-m3;A;1
10/08/2023 21:00;10/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.45;µg-m3;A;1
10/08/2023 22:00;10/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.1;µg-m3;A;1
10/08/2023 23:00;11/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.075;µg-m3;A;1
11/08/2023 00:00;11/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.075;µg-m3;A;1
11/08/2023 01:00;11/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.175;µg-m3;A;1
11/08/2023 02:00;11/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.65;µg-m3;A;1
11/08/2023 03:00;11/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.675;µg-m3;A;1
11/08/2023 04:00;11/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.05;µg-m3;A;1
11/08/2023 05:00;11/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.3;µg-m3;A;1
11/08/2023 06:00;11/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.375;µg-m3;A;1
11/08/2023 07:00;11/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.725;µg-m3;A;1
11/08/2023 08:00;11/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5;µg-m3;A;1
11/08/2023 09:00;11/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.775;µg-m3;A;1
11/08/2023 10:00;11/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.225;µg-m3;A;1
11/08/2023 11:00;11/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.2;µg-m3;A;1
11/08/2023 12:00;11/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.125;µg-m3;A;1
11/08/2023 13:00;11/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
11/08/2023 14:00;11/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.05;µg-m3;A;1
11/08/2023 15:00;11/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.05;µg-m3;A;1
11/08/2023 16:00;11/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4;µg-m3;A;1
11/08/2023 17:00;11/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.775;µg-m3;A;1
11/08/2023 18:00;11/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.175;µg-m3;A;1
11/08/2023 19:00;11/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.25;µg-m3;A;1
11/08/2023 20:00;11/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.925;µg-m3;A;1
11/08/2023 21:00;11/08/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.775;µg-m3;A;1
11/08/2023 22:00;11/08/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.525;µg-m3;A;1
11/08/2023 23:00;12/08/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.575;µg-m3;A;1
12/08/2023 00:00;12/08/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.25;µg-m3;A;1
12/08/2023 01:00;12/08/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.75;µg-m3;A;1
12/08/2023 02:00;12/08/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.825;µg-m3;A;1
12/08/2023 03:00;12/08/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.925;µg-m3;A;1
12/08/2023 04:00;12/08/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.525;µg-m3;A;1
12/08/2023 05:00;12/08/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.25;µg-m3;A;1
12/08/2023 06:00;12/08/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.25;µg-m3;A;1
12/08/2023 07:00;12/08/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.975;µg-m3;A;1
12/08/2023 08:00;12/08/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.325;µg-m3;A;1
12/08/2023 09:00;12/08/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.6;µg-m3;A;1
12/08/2023 10:00;12/08/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.75;µg-m3;A;1
12/08/2023 11:00;12/08/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8;µg-m3;A;1
12/08/2023 12:00;12/08/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.475;µg-m3;A;1
12/08/2023 13:00;12/08/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.975;µg-m3;A;1
12/08/2023 14:00;12/08/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.75;µg-m3;A;1
12/08/2023 15:00;12/08/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.15;µg-m3;A;1
12/08/2023 16:00;12/08/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.975;µg-m3;A;1
12/08/2023 17:00;12/08/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.7;µg-m3;A;1
12/08/2023 18:00;12/08/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.625;µg-m3;A;1
12/08/2023 19:00;12/08/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.55;µg-m3;A;1
12/08/2023 20:00;12/08/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.725;µg-m3;A;1
